DF,Race_Event,Columna,Tipos_distintos,Nulos,Strings_vacios,Ejemplos,Ejemplos_por_tipo
issues_data_df,af5c5746-04e8-42ab-9610-b12f0d9125b1-independiente,data_statusNote,['str'],15005,0,['RT .55.10'],{'str': ['RT .55.10']}
issues_data_df,af5c5746-04e8-42ab-9610-b12f0d9125b1-independiente,data_surname,['str'],15283,0,"['LOZANO GRIJOTA', 'PANFILI', 'BAENA', 'SANTANO ARAUJO ', 'ARMENGOL NOGUÉS', 'GI', 'PAISANA DOMINGOS', 'GASQUET', 'LUCZKO', 'ABEDELKABIR']","{'str': ['LOZANO GRIJOTA', 'PANFILI', 'BAENA']}"
issues_data_df,af5c5746-04e8-42ab-9610-b12f0d9125b1-independiente,data_team,[],15297,0,[],{}
issues_data_df,af5c5746-04e8-42ab-9610-b12f0d9125b1-independiente,data_user_id,['str'],15296,0,['923224'],{'str': ['923224']}
issues_data_df,af5c5746-04e8-42ab-9610-b12f0d9125b1-independiente,data_wave,[],15297,0,[],{}
issues_data_df,af5c5746-04e8-42ab-9610-b12f0d9125b1-independiente,event_id,['str'],0,0,['independiente'],{'str': ['independiente']}
issues_data_df,af5c5746-04e8-42ab-9610-b12f0d9125b1-independiente,issue_id,['str'],0,0,"['503e59b0-f053-11ef-bbbc-35143f66ea59', 'fcdd20b0-f068-11ef-b218-fb61d00176ce', '86bde0a0-f116-11ef-ab52-a370d8c13a19', '9bd953e0-f100-11ef-a2c1-b9824f2d9865', '45d1c850-f13d-11ef-93f3-b5c9923149ec', '16fe0b60-f05c-11ef-825d-6b75750d6367', '8a928e40-f1e5-11ef-b566-eba78b79bb6f', '0fc32c80-f1f7-11ef-bc25-9fbe5786f204', 'd45373d0-f07a-11ef-b8ff-637d1e82c0cd', '4a737b20-f065-11ef-825d-6b75750d6367']","{'str': ['503e59b0-f053-11ef-bbbc-35143f66ea59', 'fcdd20b0-f068-11ef-b218-fb61d00176ce', '86bde0a0-f116-11ef-ab52-a370d8c13a19']}"
issues_data_df,af5c5746-04e8-42ab-9610-b12f0d9125b1-independiente,race_id,['str'],0,0,['af5c5746-04e8-42ab-9610-b12f0d9125b1'],{'str': ['af5c5746-04e8-42ab-9610-b12f0d9125b1']}
issues_data_df,af5c5746-04e8-42ab-9610-b12f0d9125b1-independiente,event_std,['str'],0,0,['independiente'],{'str': ['independiente']}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,athlete_id,"['str', 'int']",0,0,"['19020629', '18183743', '18185494', '18179558', '18186528', '18180960', '18491936', '18905444', '18181445', '17998772']","{'str': ['19020629', '18183743', '18185494'], 'int': [18180060, 18148839, 18169402]}"
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_Camiseta Finisher,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_Camiseta entregada,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_Código Postal,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_Dorsal entregado,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_EPC,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_Email,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_Emergency Phone,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_Federado,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_LOCALIZADOR,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_Language,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_Licencia,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_Localidad,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_Medal,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_Message,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_Nacionalidad,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_PAIS,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_PAÍS,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_PAíS,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_Pais,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_País de residencia,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_Pers Contacto,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_Pic,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_Provincia,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_TALLA,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_TIEMPO ESTIMADO,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_Talla,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_Telf Emergencia,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_Teléfono emergencia,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_UNIVERSIDAD,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_ZURICH,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_birthdate,['Timestamp'],28103,0,[Timestamp('1985-11-01 00:00:00')],{'Timestamp': [Timestamp('1985-11-01 00:00:00')]}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_category,['str'],28055,0,"['SENM', 'SENW', 'M35', 'Cadires Masculino', 'SUB23M', 'Cadires Femenino']","{'str': ['SENM', 'SENW', 'M35']}"
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_club,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_comments,['str'],28066,0,['Sin Fecha Nacimiento'],{'str': ['Sin Fecha Nacimiento']}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_document,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_dorsal,['str'],28118,0,"['14313', '14307']","{'str': ['14313', '14307']}"
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_e-mail,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_event,['str'],28097,0,"['Marató', 'Cadires']","{'str': ['Marató', 'Cadires']}"
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_gender,['str'],28099,0,['male'],{'str': ['male']}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_gunTime,['str'],2095,0,"['2023-03-19T07:42:30.000Z', '2023-03-19T07:30:30.000Z', '2023-03-19T07:30:33.000Z', '2023-03-19T07:34:20.000Z', '2023-03-19T07:47:59.701Z', '2023-03-19T07:40:00.000Z', '2023-03-19T07:38:18.000Z', '2023-03-19T07:34:22.013Z', '2023-03-19T07:30:31.059Z', '2023-03-18T23:00:00.000Z']","{'str': ['2023-03-19T07:42:30.000Z', '2023-03-19T07:30:30.000Z', '2023-03-19T07:30:33.000Z']}"
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_medical reason,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_name,['str'],28117,0,"['LISA', 'JÁN', 'GAETAN']","{'str': ['LISA', 'JÁN', 'GAETAN']}"
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_nationality,['str'],28119,0,['FR'],{'str': ['FR']}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_phone,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_status,['str'],26904,0,"['retired', 'quarantine', 'disqualified']","{'str': ['retired', 'quarantine', 'disqualified']}"
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_statusNote,['str'],27577,1,"['DQ  55.10', '55.10', 'DQ  55.10\n', '']","{'str': ['DQ  55.10', '55.10', 'DQ  55.10\n']}"
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_surname,['str'],28117,0,"['LETEMPLIER', 'VESELÝ', 'GUILLET']","{'str': ['LETEMPLIER', 'VESELÝ', 'GUILLET']}"
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_team,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_user_id,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,data_wave,[],28120,0,[],{}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,event_id,['str'],0,0,['independiente'],{'str': ['independiente']}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,issue_id,['str'],0,0,"['a469f680-c629-11ed-ad30-8d6dc7ddf415', 'f1dd4db0-c627-11ed-a258-c351dc897af5', 'f5de6390-c627-11ed-a258-c351dc897af5', '8c053360-c639-11ed-b9e0-2fb62e418e44', '7ac49b10-c628-11ed-a258-c351dc897af5', '81a1a7c0-c628-11ed-a258-c351dc897af5', '642e10a0-c62a-11ed-ad30-8d6dc7ddf415', '0feb48b0-c629-11ed-8d97-9b34419c1cb0', '5d528000-c629-11ed-ad30-8d6dc7ddf415', 'bb592ed0-c654-11ed-bf5a-81e92fb13f09']","{'str': ['a469f680-c629-11ed-ad30-8d6dc7ddf415', 'f1dd4db0-c627-11ed-a258-c351dc897af5', 'f5de6390-c627-11ed-a258-c351dc897af5']}"
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,race_id,['str'],0,0,['c9ddd2cc-1f02-4469-82cb-a0627e1b82fc'],{'str': ['c9ddd2cc-1f02-4469-82cb-a0627e1b82fc']}
issues_data_df,c9ddd2cc-1f02-4469-82cb-a0627e1b82fc-independiente,event_std,['str'],0,0,['independiente'],{'str': ['independiente']}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,athlete_id,"['str', 'int']",0,0,"['113421', 100037, 100042, '118079', 100047, '100021', 100021, '114837', '100048', 100048]","{'str': ['113421', '118079', '100021'], 'int': [100037, 100042, 100047]}"
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_Camiseta Finisher,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_Camiseta entregada,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_Código Postal,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_Dorsal entregado,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_EPC,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_Email,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_Emergency Phone,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_Federado,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_LOCALIZADOR,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_Language,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_Licencia,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_Localidad,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_Medal,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_Message,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_Nacionalidad,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_PAIS,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_PAÍS,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_PAíS,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_Pais,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_País de residencia,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_Pers Contacto,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_Pic,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_Provincia,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_TALLA,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_TIEMPO ESTIMADO,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_Talla,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_Telf Emergencia,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_Teléfono emergencia,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_UNIVERSIDAD,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_ZURICH,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_birthdate,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_category,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_club,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_comments,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_document,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_dorsal,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_e-mail,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_event,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_gender,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_gunTime,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_medical reason,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_name,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_nationality,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_phone,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_status,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_statusNote,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_surname,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_team,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_user_id,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,data_wave,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,event_id,['str'],0,0,['Campionat de Catalunya'],{'str': ['Campionat de Catalunya']}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,issue_id,['str'],0,0,"['a4e0d810-e048-11ee-9dc7-8965907389b6', '8485a6d0-e049-11ee-ba1a-55e4ffe40811', '9ed3f730-e049-11ee-ba1a-55e4ffe40811', '3051f140-e823-11ee-8687-a10238e97a61']","{'str': ['a4e0d810-e048-11ee-9dc7-8965907389b6', '8485a6d0-e049-11ee-ba1a-55e4ffe40811', '9ed3f730-e049-11ee-ba1a-55e4ffe40811']}"
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,race_id,['str'],0,0,['d221bcb0-4242-4ad9-aa5d-706446341917'],{'str': ['d221bcb0-4242-4ad9-aa5d-706446341917']}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Campionat de Catalunya,event_std,[],13,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,athlete_id,"['str', 'int']",0,0,"['8250', 8250, '904', 904, '17913', 17913, '7240', 7240, '18852', 18852]","{'str': ['8250', '904', '17913'], 'int': [8250, 904, 17913]}"
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_Camiseta Finisher,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_Camiseta entregada,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_Código Postal,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_Dorsal entregado,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_EPC,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_Email,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_Emergency Phone,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_Federado,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_LOCALIZADOR,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_Language,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_Licencia,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_Localidad,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_Medal,['str'],82726,0,['Yes'],{'str': ['Yes']}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_Message,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_Nacionalidad,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_PAIS,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_PAÍS,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_PAíS,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_Pais,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_País de residencia,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_Pers Contacto,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_Pic,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_Provincia,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_TALLA,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_TIEMPO ESTIMADO,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_Talla,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_Telf Emergencia,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_Teléfono emergencia,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_UNIVERSIDAD,['str'],82708,0,"['UOC', 'UAO', 'UAB', 'URL', 'UPF', 'UPC', 'UVic - UCC']","{'str': ['UOC', 'UAO', 'UAB']}"
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_ZURICH,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_birthdate,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_category,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_club,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_comments,['str'],43417,19655,"['Prueba', '']","{'str': ['Prueba', '']}"
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_document,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_dorsal,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_e-mail,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_event,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_gender,['str'],82723,0,['male'],{'str': ['male']}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_gunTime,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_medical reason,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_name,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_nationality,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_phone,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_status,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_statusNote,['str'],82724,0,"['Art. 24-R', 'Art 34', 'Man wearing a woman bib']","{'str': ['Art. 24-R', 'Art 34', 'Man wearing a woman bib']}"
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_surname,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_team,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_user_id,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,data_wave,[],82727,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,event_id,['str'],0,0,['Marato'],{'str': ['Marato']}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,issue_id,['str'],0,0,"['03884030-deb2-11ee-8015-87fae528eb72', 'a46c03a0-2fd0-11ef-98f8-d59e30dfb36c', '6124eeb0-2fd3-11ef-98f8-d59e30dfb36c', '95ffe550-deb0-11ee-8015-87fae528eb72', '9b78f530-deb0-11ee-8015-87fae528eb72', '8c698a90-dee8-11ee-881d-43d528934470', '0b81c3f0-deb3-11ee-b753-1d6289e39cd7', '39540790-deb1-11ee-8015-87fae528eb72', '411cd3d0-deb1-11ee-8015-87fae528eb72', 'f25ac240-dec2-11ee-879f-b9d4c1695fe7']","{'str': ['03884030-deb2-11ee-8015-87fae528eb72', 'a46c03a0-2fd0-11ef-98f8-d59e30dfb36c', '6124eeb0-2fd3-11ef-98f8-d59e30dfb36c']}"
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,race_id,['str'],0,0,['d221bcb0-4242-4ad9-aa5d-706446341917'],{'str': ['d221bcb0-4242-4ad9-aa5d-706446341917']}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-Marato,event_std,['str'],0,0,['maraton'],{'str': ['maraton']}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-independiente,athlete_id,"['str', 'int']",0,0,"[8250, 904, 17913, 7240, 18852, 1249, 7312, 14928, 5203, 4421]","{'str': ['1cb0b6cc-ac98-4b28-b66f-8e3ce0a86ace', '66a2e7a4-eed1-4bcf-864f-66e2c5a9cb10', 'f084599f-4a1c-4c76-96d0-419cfa807e96'], 'int': [8250, 904, 17913]}"
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-independiente,data_Camiseta Finisher,[],45065,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-independiente,data_Camiseta entregada,[],45065,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-independiente,data_Código Postal,[],45065,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-independiente,data_Dorsal entregado,[],45065,0,[],{}
issues_data_df,d221bcb0-4242-4ad9-aa5d-706446341917-independiente,data_EPC,['str'],45051,1,"['00693D5100000000', '00693D4D00000000', '00693D4C00000000', '00693D4B00000000', '00693D4E00000000', '00693D5000000000', '00693D5300000000', '00693D5400000000', '00693D4F00000000', 'kjhghjkg']","{'str': ['00693D5100000000', '00693D4D00000000', '00693D4C00000000']}"
